gene,E95,E115,E135,R,maxI
Adam23,0.08626217469348861,0.1384334518215622,0.14833935168723736,1,0.14833935168723736
Fastkd2,0.02713529314762452,0.07345545594722815,0.07609529284472444,1,0.07609529284472444
Klf7,0.05556066882498536,0.1860043439780421,0.2507474493651822,1,0.2507474493651822
Creb1,9.952882671466444e-4,0.024086827982022208,0.06978010864592027,1,0.06978010864592027
Plekhm3,0.008337120038071202,0.03492614957717295,0.06139384778333757,1,0.06139384778333757
Idh1,0.1569921867434731,0.3185799308890411,0.36645550715178754,1,0.36645550715178754
Pikfyve,-0.001501390635652771,0.04350726183022761,0.04650105274930608,1,0.04650105274930608
Map2,0.20502207072825754,0.5791543276102817,0.7335136196586259,1,0.7335136196586259
Myl1,0.4245550133597561,0.45395418197808046,0.4774572269216617,1,0.4774572269216617
Lancl1,-0.0020779055768540607,0.08260186230805945,0.11841851698411238,1,0.11841851698411238
Spag16,-0.010032468645324493,0.01750381082460466,0.023395773015228487,1,0.023395773015228487
Fn1,0.3531222564797879,0.35561828502456166,0.39533104870145813,1,0.39533104870145813
Pecr,0.011573503940454262,0.09951137281681366,0.1577394504101674,1,0.1577394504101674
Smarcal1,0.011764751800665114,0.07518884705229108,0.0989230369788193,1,0.0989230369788193
Igfbp2,0.18468413056632205,0.320378806225296,0.4714094099763165,1,0.4714094099763165
Igfbp5,0.3909060476614943,0.43022274934822097,0.588903872687427,1,0.588903872687427
Tns1,0.17020568403108838,0.20777255274701695,0.33488311204705756,1,0.33488311204705756
Plcd4,0.017065668958461257,0.06021749440968252,0.13479943441475756,1,0.13479943441475756
Rnf25,0.010266066932408063,0.019617941999692017,0.05612985483676556,1,0.05612985483676556
Stk36,0.01625697554127415,0.11271366607817103,0.1547240374228307,1,0.1547240374228307
Wnt10a,-0.0031950865183029845,0.09503068595481814,0.09555698602231542,1,0.09555698602231542
Ihh,0.14319758317800746,0.1602571157571422,0.2683122166495941,1,0.2683122166495941
Abcb6,0.05549930718952524,0.07539773759554344,0.1744228163918256,1,0.1744228163918256
Des,0.40371556028959177,0.43920436501451354,0.4550624342629153,1,0.4550624342629153
Asic4,0.35195504562089536,0.3688516248338244,0.542267927324602,1,0.542267927324602
Chpf,0.04952569863313443,0.06460984791186308,0.27537087295042234,1,0.27537087295042234
Obsl1,0.0809252505001858,0.11909809325233726,0.18698198957749804,1,0.18698198957749804
Tmem198,0.019203638269395477,0.16394161053434325,0.23144797529113925,1,0.23144797529113925
Slc4a3,-0.00550465812816656,0.05350113041979226,0.12194797128558163,1,0.12194797128558163
Epha4,0.17813044518514795,0.28471789618262683,0.44971471424274784,1,0.44971471424274784
BC035947,8.900356801054632e-4,0.012517325344857264,0.026698746517123454,1,0.026698746517123454
Wdfy1,0.019565133687011304,0.08148521432577338,0.17234744811857114,1,0.17234744811857114
Serpine2,0.053076435184990084,0.25786022218575044,0.3027336310625775,1,0.3027336310625775
Nyap2,0.13085362778397708,0.33734672110557623,0.4869941269884866,1,0.4869941269884866
Irs1,0.09114178942224478,0.11723952938473692,0.13626290333650687,1,0.13626290333650687
Rhbdd1,-0.014392274014253486,0.012576182819916145,0.060192494076111186,1,0.060192494076111186
Mff,0.021687474108553435,0.09892229165183862,0.18320568222567726,1,0.18320568222567726
Agfg1,0.062216010349222146,0.0720042918242693,0.08741739215970303,1,0.08741739215970303
A030005L19Rik,-0.009581908103391068,0.010157965364495442,0.023843495604671628,1,0.023843495604671628
Ccl20,-0.004638573082496668,6.204411422581942e-4,0.0048667726048145146,1,0.0048667726048145146
Pid1,0.1506273709375603,0.2564705714226484,0.35471332042407117,1,0.35471332042407117
Dner,0.010106570578262867,0.43076710971773674,0.5836175827344612,1,0.5836175827344612
Trip12,0.03970251746768537,0.07627523527961058,0.13329073977138078,1,0.13329073977138078
Slc16a14,-0.0057397458507345445,0.1416474691268712,0.2721013849384687,1,0.2721013849384687
C130026I21Rik,-0.007269785979964021,-0.0016168004220059127,0.0012104973869748,1,0.0012104973869748
Cab39,0.04663328272753935,0.08065924868970864,0.14140065248580075,1,0.14140065248580075
Itm2c,0.06427082658911554,0.16267022446168616,0.29219970262524103,1,0.29219970262524103
4933407L21Rik,0.026650122979480367,0.0351990823187476,0.06859245848483231,1,0.06859245848483231
Armc9,0.004886675210138797,0.005151744720733251,0.01564312930910205,1,0.01564312930910205
Pde6d,0.007571678403555484,0.008143290857291674,0.008244973809460068,1,0.008244973809460068
Dis3l2,-0.001765719490334778,0.01804740506264093,0.043384587560173084,1,0.043384587560173084
Chrnd,0.013256729547408466,0.21920398657329368,0.28994558870746545,1,0.28994558870746545
Chrng,0.1556680619539927,0.32077709232975715,0.33588411413721847,1,0.33588411413721847
Sag,-0.0034134592037967267,0.004213771519089842,0.004888162007325934,1,0.004888162007325934
Ugt1a6b,-0.005775546773950677,5.238691961228357e-4,0.06011409275250838,1,0.06011409275250838
Spp2,0.19869236686914474,0.4381215968036948,0.6400164770416016,1,0.6400164770416016
Agap1,0.0472188904214746,0.17825563202395808,0.34868301921626393,1,0.34868301921626393
Cops8,0.07115498894004672,0.11769246595524237,0.12330472329507026,1,0.12330472329507026
Col6a3,0.04603659654438642,0.18486111788735565,0.4804454596166523,1,0.4804454596166523
Mlph,0.006371424147717841,0.01808981687271939,0.021822834949931137,1,0.021822834949931137
Scly,0.056770569790520524,0.10510013673382197,0.2860520334497238,1,0.2860520334497238
Erfe,-0.011195045790640528,-0.003049011651696442,0.006750413849519543,1,0.006750413849519543
Traf3ip1,-0.018126619887298714,0.015200609205753078,0.01707214344020506,1,0.01707214344020506
Ndufa10,0.012371889122446455,0.046093962438224556,0.049885951600912,1,0.049885951600912
Cops9,0.0654434116587018,0.09077199958627215,0.13266614214614503,1,0.13266614214614503
Kif1a,0.12099451529271187,0.34632609983371665,0.49959634391727714,1,0.49959634391727714
Sned1,0.03408625085476919,0.0840775079918219,0.14805782806047513,1,0.14805782806047513
Hdlbp,0.11365043653643883,0.17137777977584523,0.3117115087849079,1,0.3117115087849079
Stk25,0.053095764846161936,0.10069814583092102,0.42672887996627434,1,0.42672887996627434
Bok,0.017215144580822295,0.055786173413454924,0.12555481268858762,1,0.12555481268858762
Atg4b,0.024587853504684967,0.08806079586361588,0.11032202998408551,1,0.11032202998408551
Ing5,0.022126699565703515,0.0872425596485464,0.12291701244744005,1,0.12291701244744005
D2hgdh,-0.01866464415911736,0.010344119429091296,0.01566526239682204,1,0.01566526239682204
Fam174a,-0.01718697390665305,0.013240614165470609,0.020105844039991338,1,0.020105844039991338
St8sia4,0.13338264733122296,0.2542809969832643,0.3156033043296539,1,0.3156033043296539
Slco4c1,0.04187939174021246,0.04195679951414846,0.05817463275671243,1,0.05817463275671243
Ppip5k2,0.017760355562173615,0.06599618633771885,0.11346183708591026,1,0.11346183708591026
Rnf152,0.043960238824941635,0.14400800445977824,0.2771974202815389,1,0.2771974202815389
Relch,0.031394428652329276,0.0928924209458552,0.0998127621363617,1,0.0998127621363617
Zcchc2,0.007635582296877987,0.016741271016545763,0.02689106610171202,1,0.02689106610171202
Phlpp1,0.05970226155217384,0.1066747116567112,0.1433113005175822,1,0.1433113005175822
Bcl2,-0.007890716999616843,0.0285728285669806,0.05278280144901135,1,0.05278280144901135
Cdh7,-0.009823011693389522,0.10184096151486415,0.1307908502772389,1,0.1307908502772389
Clasp1,0.03252599957038188,0.09032490069041724,0.23131504254477547,1,0.23131504254477547
Gli2,0.07367579359900578,0.09930495761592593,0.14151678264136913,1,0.14151678264136913
Ralb,0.19562777803127435,0.20479489207266696,0.336717113940489,1,0.336717113940489
Ptpn4,0.06464213436836402,0.13251697986177483,0.21448323257329022,1,0.21448323257329022
Sctr,-0.010557397974115834,0.07459348142769293,0.11033305799236386,1,0.11033305799236386
Tmem37,-0.009630047186722692,0.0038674645810132815,0.034400417357210084,1,0.034400417357210084
Steap3,0.05373753669984477,0.21486118570538063,0.5049875262294449,1,0.5049875262294449
Insig2,0.031612516627788904,0.05184128782400932,0.13042715683396963,1,0.13042715683396963
Actr3,0.02889577872615047,0.08402954578273447,0.13966071797492297,1,0.13966071797492297
Gpr39,0.11841885441801557,0.17974890669712798,0.35279769160125374,1,0.35279769160125374
Lypd1,0.1196095708839112,0.24417351989174654,0.38155514885266667,1,0.38155514885266667
Nckap5,0.027706367060193797,0.08405440501547211,0.20646457107736804,1,0.20646457107736804
R3hdm1,0.012137265262673629,0.053895907862570584,0.14287673378620916,1,0.14287673378620916
Cd55b,-0.007008162556245532,0.016259401935457888,0.02101138036029286,1,0.02101138036029286
C4bp,0.013544893540558786,0.028179935056952318,0.20491076007350353,1,0.20491076007350353
Dyrk3,0.050065234382188115,0.07106209837990679,0.21375302984792202,1,0.21375302984792202
Srgap2,0.031363471769730304,0.033130211044438675,0.14337416193945565,1,0.14337416193945565
Pm20d1,0.04798195583082592,0.062328862752500665,0.26559917467703914,1,0.26559917467703914
Slc41a1,-0.0023109470320655853,0.08765621022661155,0.16744670766657488,1,0.16744670766657488
Rab29,2.2962299056278568e-4,0.02488107103901667,0.04313018861857255,1,0.04313018861857255
Elk4,-0.01608382980498144,0.015580036402320984,0.032910509581088834,1,0.032910509581088834
Tmcc2,0.040196942024010245,0.11444808855873216,0.5517140030662763,1,0.5517140030662763
Cntn2,0.04512971148787625,0.34069181753311556,0.4321310734919576,1,0.4321310734919576
Nfasc,0.14836267406670958,0.442040610607856,0.6180643758283422,1,0.6180643758283422
Lrrn2,0.05517075828619863,0.0829180543148866,0.18576175648407164,1,0.18576175648407164
Pik3c2b,0.09529901760853281,0.17294404240470368,0.2577613290328577,1,0.2577613290328577
Ppp1r15b,0.022396812707573238,0.09968087328831368,0.17479379785704754,1,0.17479379785704754
Ren1,0.00765393080066877,0.007963707434308132,0.11781860940699339,1,0.11781860940699339
Fmod,0.04950965299313129,0.19371255581634322,0.2299030437028022,1,0.2299030437028022
Btg2,0.13043971735231227,0.24124540365446864,0.27692510565064893,1,0.27692510565064893
Mybph,0.10294844342362737,0.3891994988848101,0.3953123603224772,1,0.3953123603224772
Tmem183a,0.002835342966376914,0.05528329629826662,0.06431355258225276,1,0.06431355258225276
Cyb5r1,0.06921537322046546,0.0809060294282824,0.08596434264271938,1,0.08596434264271938
Rabif,0.015981191193524556,0.06299627623843697,0.09701665124822176,1,0.09701665124822176
Kdm5b,0.04653003945641234,0.09584990170698988,0.22291817407199996,1,0.22291817407199996
Ube2t,0.028315454495658726,0.10277364625223678,0.15804020869294133,1,0.15804020869294133
Ptpn7,0.07767135685925011,0.21952379063210978,0.2203923036047182,1,0.2203923036047182
Arl8a,0.04407325394206556,0.23842506766250177,0.4599084775444946,1,0.4599084775444946
Elf3,0.06374410483294214,0.08150067672449907,0.21798268649553673,1,0.21798268649553673
Rnpep,0.01170190369368838,0.02324065068452146,0.03216183411786599,1,0.03216183411786599
Shisa4,9.401598897156438e-4,0.045061236051005364,0.050644913905716946,1,0.050644913905716946
Nav1,0.02388355902433813,0.04193519779605396,0.06864101336104836,1,0.06864101336104836
Lad1,0.04274565748610405,0.10496251905148869,0.1443733310799212,1,0.1443733310799212
Pkp1,-0.007875560089245611,0.16086123167327196,0.29204418480243466,1,0.29204418480243466
Tmem9,-0.006512538371916765,0.045545868792156885,0.047244023742747214,1,0.047244023742747214
Kif21b,0.061413760532783,0.2848872261805024,0.597650864996415,1,0.597650864996415
Mroh3,1.397358165213396e-4,0.016015950606781494,0.03082078255427455,1,0.03082078255427455
Inava,0.050640457046397726,0.15133829729306783,0.1940746531243328,1,0.1940746531243328
Camsap2,0.06801023121566895,0.1449873117348812,0.2101935514468647,1,0.2101935514468647
Kif14,0.02997605371523449,0.05055557424350958,0.19196190330484322,1,0.19196190330484322
Ptprc,0.043454309096980524,0.0705248685566839,0.13170100292283543,1,0.13170100292283543
Zbtb41,0.04912964844382294,0.09246215227099906,0.10390762476489407,1,0.10390762476489407
Aspm,0.08400533005343783,0.17691700952135764,0.24966635545580484,1,0.24966635545580484
Cfh,-0.01041854560470472,0.08861005468014672,0.22570093943070318,1,0.22570093943070318
Cdc73,0.029495741883059576,0.09815732982592068,0.14218812456561827,1,0.14218812456561827
B3galt2,-0.009374652877652821,0.1262323580075583,0.15787313007916215,1,0.15787313007916215
Glrx2,-0.0073754794334950765,0.04229820030492216,0.143352094711337,1,0.143352094711337
Ro60,0.0784804663621172,0.14619941456720037,0.25849967974825533,1,0.25849967974825533
Uchl5,0.032163005908100756,0.0675192755164591,0.09455649694432566,1,0.09455649694432566
Rgs2,0.17718124178992675,0.22769557597352708,0.30141721538707245,1,0.30141721538707245
Swt1,-0.00892078221656902,0.018095605304845924,0.019185767103161697,1,0.019185767103161697
Rnf2,0.07679104558853152,0.1305689817695768,0.16556285609415686,1,0.16556285609415686
Fam129a,-0.013968343473257048,0.04890018487293274,0.11227444002057209,1,0.11227444002057209
1700025G04Rik,0.05657957175571333,0.13811058019491043,0.1784679222494236,1,0.1784679222494236
Colgalt2,0.03428013019364752,0.10347513527745018,0.1670459926600843,1,0.1670459926600843
Rgl1,0.10228454282154391,0.1837835864556506,0.2850132715487159,1,0.2850132715487159
Nmnat2,0.07604911540446947,0.32868443386248125,0.4660454264037887,1,0.4660454264037887
Lamc2,0.022926430183893867,0.06979729539777954,0.08857627790048195,1,0.08857627790048195
Lamc1,0.13209459660467374,0.16324655969797927,0.2562301768275609,1,0.2562301768275609
Rgs8,0.10203290042655212,0.29914035411495865,0.315513737556995,1,0.315513737556995
Cacna1e,-0.012233355234432551,0.12546042933377877,0.2254712788955783,1,0.2254712788955783
Mr1,0.018192104702172095,0.05297801480823447,0.11288355792546459,1,0.11288355792546459
Stx6,0.044810301459971405,0.14260386943342568,0.3299786551489601,1,0.3299786551489601
BC034090,0.03176223655165852,0.07950554692615446,0.08770203150800662,1,0.08770203150800662
Xpr1,0.05721400780838162,0.18025145810973633,0.30728842769368325,1,0.30728842769368325
Acbd6,0.02265528992802455,0.06895923517015545,0.07434466107065948,1,0.07434466107065948
Qsox1,0.027793744870933498,0.07760599469317117,0.0954085623500819,1,0.0954085623500819
Cep350,0.02521621586199035,0.035861659311643375,0.05800321951210498,1,0.05800321951210498
Tor1aip1,0.01755392622034662,0.07211897335324553,0.1128330771429304,1,0.1128330771429304
Abl2,0.030838642519152668,0.04756586975715543,0.08186715820177928,1,0.08186715820177928
Rasal2,-0.0033382918279881934,0.03599182560213167,0.053769221419378,1,0.053769221419378
Sec16b,0.09610546259638716,0.12889719321265627,0.14763529250260973,1,0.14763529250260973
Astn1,0.08453860606655746,0.30185146390385625,0.5366029288525157,1,0.5366029288525157
Rabgap1l,-0.0073116140199776065,0.08243857978625643,0.19380602930717444,1,0.19380602930717444
Serpinc1,0.2537402224076592,0.443437380542672,0.6648884597551559,1,0.6648884597551559
Zbtb37,-0.026292262152388595,0.06745724421717826,0.07274023609341042,1,0.07274023609341042
Dars2,0.039695349188575195,0.06618927898813066,0.14429629731942945,1,0.14429629731942945
Cenpl,-0.0016719411938409807,0.05140026142954581,0.14942821199760897,1,0.14942821199760897
Klhl20,-0.023788855347801147,0.03386524430246012,0.06052318611427763,1,0.06052318611427763
Ankrd45,-0.013586516175285376,0.03244305330730011,0.174003871139852,1,0.174003871139852
Suco,0.03615552347731195,0.07223196773377415,0.10776113932202978,1,0.10776113932202978
Vamp4,-0.008671907674233299,0.07422454506134464,0.08022540188626676,1,0.08022540188626676
Gorab,-0.01209753205044835,0.012932981856779454,0.031758472841625716,1,0.031758472841625716
Kifap3,0.03528509519690802,0.1473803427469792,0.3293156903449144,1,0.3293156903449144
Scyl3,-0.00996044515003449,0.015461862128082027,0.03433715330381718,1,0.03433715330381718
F5,0.02686744608309283,0.21547209954501081,0.34763181705701157,1,0.34763181705701157
Ccdc181,0.02271890092372196,0.039643186320326,0.08851679670756853,1,0.08851679670756853
Dpt,0.01399800357690845,0.10278926795345009,0.3365558100000422,1,0.3365558100000422
Sft2d2,0.04715993068294374,0.05103245354065282,0.06280092642649393,1,0.06280092642649393
Tiprl,0.025004636794828117,0.054068468924578846,0.09315267656239623,1,0.09315267656239623
Gpr161,0.01142441538188042,0.08142234911593008,0.22490706457095178,1,0.22490706457095178
Creg1,0.1447449995812674,0.1906333266137367,0.3781704060409169,1,0.3781704060409169
Pou2f1,0.06187485932249107,0.07518849924557344,0.12040258512160285,1,0.12040258512160285
Pogk,0.03761825970708455,0.09564991858438437,0.255794516092597,1,0.255794516092597
Aldh9a1,0.025648385612492164,0.11350004499818254,0.2046145123613357,1,0.2046145123613357
Rxrg,0.0621463912556288,0.29195323842821025,0.31870616949384767,1,0.31870616949384767
Lmx1a,0.20877784697023222,0.21981971374647694,0.2837146908657768,1,0.2837146908657768
Nuf2,0.09080698203136961,0.1726221098577261,0.30534412995830124,1,0.30534412995830124
Ccdc190,0.048456822776999385,0.06716520751431564,0.07759221624852995,1,0.07759221624852995
Ddr2,0.295162733745478,0.2991046103810099,0.39487164787856627,1,0.39487164787856627
Uhmk1,0.013534416531073306,0.09070612621300192,0.18961720497905502,1,0.18961720497905502
Sdhc,0.09270913698888847,0.10478634300818741,0.1845730287562751,1,0.1845730287562751
Tomm40l,0.02926094020727095,0.05452011494622972,0.06393741248520768,1,0.06393741248520768
Apoa2,0.34299804822712215,0.4627380985106838,0.6505874305070792,1,0.6505874305070792
Fcer1g,0.005891831996427755,0.10875217699319974,0.14662616283361518,1,0.14662616283361518
Ndufs2,0.03967718593689271,0.1231361927362107,0.12366435909841217,1,0.12366435909841217
Adamts4,0.016137486231150685,0.017206969094366066,0.04080586878412684,1,0.04080586878412684
B4galt3,0.002283997195716768,0.07260224277310703,0.10978457461074607,1,0.10978457461074607
Usp21,0.04087534786955909,0.06216374239391596,0.10668094183324672,1,0.10668094183324672
Klhdc9,-0.006102722921618046,0.0013579041983255867,0.008395696527862142,1,0.008395696527862142
