gene,yao1,yao2,yao5,R,maxI
SMPD3,0.12920947012823766,0.3927536832173546,0.39987970910580883,1,0.39987970910580883
FCSK,-0.007153763826808453,0.0036987924290728864,0.0073465563305250454,1,0.0073465563305250454
IL34,-0.008786793766182842,0.033227209464444074,0.05740370027940763,1,0.05740370027940763
TLE7,-0.010632102982793616,-0.0020803954989060372,-2.210481590534242e-4,1,-2.210481590534242e-4
TAT,0.0014191934618468112,0.02547122704625503,0.35298874820517445,1,0.35298874820517445
HPR,-0.0073457579736411335,0.03537343414471484,0.295316900898419,1,0.295316900898419
LDHD,-6.464811227157572e-4,0.11305499948945251,0.38986776161782893,1,0.38986776161782893
MAF,0.2793861180572335,0.28183839761052415,0.45332041408361445,1,0.45332041408361445
DYNLRB2,-0.010316702729223392,0.028871686425245093,0.27511033662998063,1,0.27511033662998063
HSD17B2,0.027044422480300707,0.3333930676646247,0.6265514910855654,1,0.6265514910855654
IRF8,0.11665643235397638,0.22586472503776742,0.2386925109368089,1,0.2386925109368089
JPH3,0.10260140078691297,0.1837241608586744,0.22911970050932837,1,0.22911970050932837
CA5A,3.008941951041351e-4,0.32721517635372144,0.5116969050429752,1,0.5116969050429752
CDH15,0.10382146236815393,0.25599494596525346,0.34959909338988354,1,0.34959909338988354
SLC22A31,0.20541793807223954,0.37808235223929887,0.5492722336172491,1,0.5492722336172491
RFLNB,0.12325408805748767,0.18099092839288924,0.18953275254187163,1,0.18953275254187163
SERPINF2,0.16343865215887068,0.4642899759111891,0.7077452627168282,1,0.7077452627168282
SERPINF1,0.3508573158719554,0.3693347829840463,0.4908010879631778,1,0.4908010879631778
HIC1,0.07975996042900325,0.18907990274816638,0.4032525491223547,1,0.4032525491223547
OR3A2,-0.01034942635117967,-0.0040130197119425835,0.0016239301066595503,1,0.0016239301066595503
SPATA22,-0.02270396119656684,0.008542533486107722,0.020838372132706732,1,0.020838372132706732
P2RX5,0.029967888842789173,0.03725583945678015,0.07439802455705863,1,0.07439802455705863
ATP2A3,0.04047953765801757,0.08728563221753946,0.1731525284196793,1,0.1731525284196793
TM4SF5,0.06152447000447195,0.39841929811780397,0.6677350949635814,1,0.6677350949635814
GLTPD2,0.03128210986566316,0.34146100811488145,0.46647022962109885,1,0.46647022962109885
AC233723.1,-0.009494805043439736,0.0012092097808924498,0.005965344450680975,1,0.005965344450680975
ENO3,0.20587430449321545,0.40251567365306185,0.462795827541912,1,0.462795827541912
SCIMP,-0.002731707067671483,0.008429737678265513,0.08525490919849062,1,0.08525490919849062
SLC13A5,0.27331126657293087,0.4468180941206171,0.6859755541982969,1,0.6859755541982969
XAF1,0.007278752871379454,0.04033508832254963,0.20099511382828986,1,0.20099511382828986
SLC16A11,-0.008169418218923093,-0.0010306680029053366,0.009252547658766253,1,0.009252547658766253
CLEC10A,0.07063841889214867,0.2506030329625571,0.3839586262427996,1,0.3839586262427996
ASGR1,0.3356793972594418,0.3938460634226449,0.49789746775771093,1,0.49789746775771093
SLC2A4,0.07042511532792162,0.1962004138180082,0.29244228754982476,1,0.29244228754982476
TMEM95,0.004608489377281966,0.025347727776638605,0.03420602456430996,1,0.03420602456430996
SPEM1,-0.01605233147514899,0.013298659087216455,0.06774090769664595,1,0.06774090769664595
CHRNB1,-0.017557298825879433,0.019916712652536583,0.20366930973136235,1,0.20366930973136235
SHBG,0.03318387681590177,0.03967201769615371,0.3396679003722584,1,0.3396679003722584
RANGRF,-0.12981072835621713,0.046008573702186584,0.059509536327457424,1,0.059509536327457424
PIK3R6,-0.011805085400363338,0.03433085200206985,0.14890727860181824,1,0.14890727860181824
MYH3,0.02720244662721235,0.3264258446153713,0.5454704371958653,1,0.5454704371958653
TMEM220,0.053959485818962864,0.1417069666495323,0.22370679303163024,1,0.22370679303163024
HS3ST3B1,0.25550452738519663,0.3105022932671335,0.3362057426788178,1,0.3362057426788178
ZNF286A,-0.18049013576454806,0.06372245189301533,0.08883224159116032,1,0.08883224159116032
RAI1,-0.1033892083061485,0.07543448879695125,0.19636404287530596,1,0.19636404287530596
MYO15A,0.03405158762151222,0.05870073727792705,0.1525116211073998,1,0.1525116211073998
TRIM16L,-0.013434766159218705,-0.002072096386356526,8.46592832436883e-4,1,8.46592832436883e-4
SLC47A2,-0.011731326491752493,1.757689637190712e-4,0.018157648237216273,1,0.018157648237216273
ALDH3A1,-0.010793555731034618,-0.0022774052654247453,0.0099527589340650275,1,0.0099527589340650275
WSB1,-0.032873818927383544,0.08091320832990384,0.24013955326279635,1,0.24013955326279635
LGALS9,0.008509875121590972,0.017775432876671975,0.031184619410082,1,0.031184619410082
FOXN1,0.0011158559333677655,0.049157427768911674,0.10392986059824594,1,0.10392986059824594
RAB34,-0.05111030113766434,0.09482121386099346,0.372101338722397,1,0.372101338722397
TLCD1,0.01771103536619103,0.02873495489099946,0.09102948034403499,1,0.09102948034403499
PIPOX,0.01562099856168779,0.10225557817076011,0.29257802056288285,1,0.29257802056288285
TP53I13,0.001407739626434562,0.012059066573466577,0.030510644897916668,1,0.030510644897916668
EVI2B,2.595278708257955e-4,0.017699940061303026,0.05913950354758687,1,0.05913950354758687
EVI2A,-0.016808449882059717,0.014435714816599887,0.06020355484492907,1,0.06020355484492907
RHOT1,-0.20304052346116938,0.043982844613309764,0.05611209950278321,1,0.05611209950278321
CDK5R1,0.18602172772743517,0.33491993376285967,0.43197632605771985,1,0.43197632605771985
FNDC8,-0.006143317929858674,-0.0038575575809218043,-9.096181931056485e-4,1,-9.096181931056485e-4
PEX12,0.002421815433025198,0.0036115847933175,0.008175977055474118,1,0.008175977055474118
GAS2L2,-0.021660699446418356,0.013776882956490082,0.19873028430804604,1,0.19873028430804604
CCL5,0.017661266739914142,0.06385865843243202,0.2200163506971862,1,0.2200163506971862
CCL16,-0.0030944109838109985,0.004040894448677835,0.1695040633752371,1,0.1695040633752371
CCL14,0.0046798877950515955,0.008501334340853376,0.2428102765920929,1,0.2428102765920929
CCL15,-0.00678810214329576,0.06073730848652632,0.5129773356853992,1,0.5129773356853992
SRCIN1,0.11407436455994781,0.1607404128461976,0.21376737614916175,1,0.21376737614916175
CISD3,0.026513502166726103,0.05949335556818117,0.08344667320960122,1,0.08344667320960122
PIP4K2B,-0.2469062361470361,0.04693356577889411,0.18132178707173394,1,0.18132178707173394
PLXDC1,0.07405471700185778,0.1479507494987096,0.1882846698098718,1,0.1882846698098718
ARL5C,-0.00611964123452674,-0.0020207543956296146,0.01198424136268323,1,0.01198424136268323
CDK12,-0.1135082321925854,0.003704622148754904,0.04290608139499409,1,0.04290608139499409
CCR7,-0.0014786049940508053,0.010488312323147985,0.01493986625954184,1,0.01493986625954184
KRT23,0.011527252156614244,0.061958119367285354,0.1846822351255731,1,0.1846822351255731
KRT15,0.031219444160112044,0.04463635962505963,0.21616544114080316,1,0.21616544114080316
HAP1,-0.011090104087068365,0.010954269699244018,0.014177090699936983,1,0.014177090699936983
KCNH4,-2.3281243584751625e-4,0.021788179790475894,0.044819643651004014,1,0.044819643651004014
CNTNAP1,0.0286500700653531,0.07037691032997162,0.09715992930911505,1,0.09715992930911505
WNK4,0.13438736149633926,0.16516837771924472,0.23972892321263406,1,0.23972892321263406
G6PC,0.0039978094183188255,0.005197290902324598,0.5071610184322483,1,0.5071610184322483
IFI35,-0.013732863311364321,0.09279848071083091,0.1258816472971483,1,0.1258816472971483
TMEM106A,0.042295949951871505,0.05118982274436475,0.11388072545564978,1,0.11388072545564978
RUNDC3A,0.12930953429501793,0.41401669709144595,0.43249199445662234,1,0.43249199445662234
ITGA2B,0.06740370027389588,0.12483542366540905,0.3817609565880202,1,0.3817609565880202
ADAM11,0.0911290170855149,0.3072638939448583,0.31874743989731835,1,0.31874743989731835
MAPT,0.059548782487736845,0.3677318635345789,0.4523292862520115,1,0.4523292862520115
ITGB3,0.1667675012070639,0.35306662411526213,0.423857369444711,1,0.423857369444711
B4GALNT2,-0.007573471049620279,-0.0024485278182779435,4.525801154520054e-4,1,4.525801154520054e-4
PHOSPHO1,-0.001961314220525868,0.0017492891668048675,0.1168488330130565,1,0.1168488330130565
SGCA,0.10172513785658324,0.36716069977286786,0.39346389072584004,1,0.39346389072584004
CHAD,-0.013286906152371675,0.03409381516118199,0.29745531077901144,1,0.29745531077901144
CACNA1G,0.2157749072468184,0.3078769160767587,0.4846303990956426,1,0.4846303990956426
WFIKKN2,0.030278687940620306,0.06289205265170948,0.23585644252296625,1,0.23585644252296625
CA10,0.08194899332667624,0.23965063519361107,0.3101490031223242,1,0.3101490031223242
HLF,0.05463564476317347,0.13350831093513088,0.3388456880880286,1,0.3388456880880286
TMEM100,0.23133602424050909,0.2939858817221726,0.40144803890384334,1,0.40144803890384334
ANKFN1,0.08160641048929759,0.10292803019213044,0.2567378894908627,1,0.2567378894908627
C17orf67,-0.012955332700995676,7.928073427592428e-5,0.015608087156599495,1,0.015608087156599495
CCDC182,-0.007587675497783791,-0.0020904240821603367,8.432257703371544e-4,1,8.432257703371544e-4
MPO,0.06137605875573184,0.17102039733693605,0.45514202225693345,1,0.45514202225693345
KCNH6,-0.007031229765910795,-0.001612456694703582,0.23957131904179693,1,0.23957131904179693
MILR1,-0.004948448249764285,0.030348179025628058,0.04488864888430321,1,0.04488864888430321
APOH,0.11840267310369397,0.22969162938831264,0.7047036089261985,1,0.7047036089261985
SOX9,0.3317294539062969,0.3878332453013487,0.4866527748110068,1,0.4866527748110068
TTYH2,-0.049343260993499755,0.14227590257672856,0.26556162898029834,1,0.26556162898029834
GPR142,0.005466173735594565,0.019093486100188635,0.0394172780487607,1,0.0394172780487607
SMIM5,0.02644906023092097,0.050764153602734466,0.14306038504056853,1,0.14306038504056853
SMIM6,0.071096083585868,0.10731782821825515,0.12584130667023935,1,0.12584130667023935
EVPL,-0.0179368596067266,0.04275095547099395,0.10588594827200815,1,0.10588594827200815
PRCD,0.00487217122463388,0.009090798632127563,0.012264995685112851,1,0.012264995685112851
MGAT5B,0.24936189594786698,0.3133824863656535,0.3350165214172685,1,0.3350165214172685
RBFOX3,0.11568995251666217,0.16546600738207207,0.22799255557421985,1,0.22799255557421985
NPTX1,0.07725016410580303,0.15436276967494394,0.1882925357419657,1,0.1882925357419657
PVALEF,0.0025213272356470816,0.005780820173742344,0.008016504174901913,1,0.008016504174901913
GCGR,0.22820730379221044,0.27410297131925543,0.5461806955986022,1,0.5461806955986022
PCYT2,-0.09165184300406969,0.18494510146591397,0.35366108395364915,1,0.35366108395364915
TEX19,-0.017176207762179607,-6.764560855146833e-4,0.0039784016802972486,1,0.0039784016802972486
CLUL1,0.04207275843149782,0.04576524093202661,0.08280204894533537,1,0.08280204894533537
ADCYAP1,0.1598294101857231,0.27880986996048984,0.5010804025699249,1,0.5010804025699249
AKAIN1,0.0048794743316948426,0.035222556978342236,0.07370281207630312,1,0.07370281207630312
TMEM200C,0.17705440818569673,0.2562936084839462,0.3011560242724631,1,0.3011560242724631
LAMA1,0.48221792200728536,0.5554025148326261,0.5912422877534296,1,0.5912422877534296
ANKRD62,-0.0027005444171518418,8.497937546919671e-4,0.0512751525214949,1,0.0512751525214949
TUBB6,0.19424646278492183,0.2106612610712222,0.25032188121125726,1,0.25032188121125726
LDLRAD4,0.07472891614243729,0.15427622043897535,0.24363152862069612,1,0.24363152862069612
ANKRD29,0.07248595886026711,0.08720986451983079,0.33805207658921865,1,0.33805207658921865
LAMA3,0.004951493352956814,0.07163700372585159,0.0861645349538551,1,0.0861645349538551
DSG1,-0.005120949736753804,0.004879160530574085,0.018489110833700487,1,0.018489110833700487
SLC25A52,-0.021669899480571124,8.86276618571653e-4,0.007536656920197541,1,0.007536656920197541
NOL4,0.0051791216198229266,0.10181493773280104,0.2307276229474361,1,0.2307276229474361
MOCOS,0.02360340601381595,0.03370325995124377,0.14971825311639309,1,0.14971825311639309
FHOD3,0.29801696790712706,0.3356755075763814,0.4305894001726632,1,0.4305894001726632
CELF4,0.03067403884169773,0.30351278774681617,0.4331553336130788,1,0.4331553336130788
C18orf32,0.08758781097410061,0.09176086959172937,0.1267282428279117,1,0.1267282428279117
RAB27B,-0.008321471700544203,0.037311770544184344,0.2506328442221315,1,0.2506328442221315
GRP,0.2792842778728391,0.29364314483858095,0.4695289796425514,1,0.4695289796425514
SERPINB13,-0.0025862920230299794,2.064464549531908e-4,0.09089388321275774,1,0.09089388321275774
CD226,0.005445794901348649,0.038124468452032524,0.17803801798701624,1,0.17803801798701624
CBLN2,0.018164162705348003,0.10876019313288844,0.2701167836663797,1,0.2701167836663797
FBXO15,0.031137244432667605,0.033876041557939385,0.04594428892525491,1,0.04594428892525491
CYB5A,0.39170896472838523,0.40117352164272757,0.45728136007097153,1,0.45728136007097153
NFATC1,0.19422148574668416,0.22076558516137287,0.29600307301857975,1,0.29600307301857975
THEG,-0.007175224337721028,1.9879995877660546e-6,7.182291216616826e-4,1,7.182291216616826e-4
HCN2,0.0024480084554857813,0.07611697193094236,0.13428153105658072,1,0.13428153105658072
PRSS57,-0.005154380398684412,0.008508617923703918,0.1784831739275464,1,0.1784831739275464
PRTN3,0.07363570430933056,0.14647820003618778,0.41976294841799894,1,0.41976294841799894
CNN2,-0.07545500044639736,0.22553021036026463,0.4374960998302373,1,0.4374960998302373
APC2,0.061151635227729116,0.46635293085035945,0.5231283043511821,1,0.5231283043511821
JSRP1,0.028136210648560454,0.07790095260015764,0.20469573545840078,1,0.20469573545840078
LINGO3,-0.006088015593147515,0.0022605801029565937,0.014824624378766775,1,0.014824624378766775
TMPRSS9,0.2103203771408018,0.34177390400056445,0.3886218760624773,1,0.3886218760624773
GNA15,-0.01604763153757558,5.242123440996846e-4,0.0650453983839124,1,0.0650453983839124
NFIC,0.11507094139338107,0.19986457054673326,0.22551907572421415,1,0.22551907572421415
SMIM24,0.05850932216689084,0.18085658850915867,0.40104221818061014,1,0.40104221818061014
C19orf71,-0.007838676781974079,-0.00477470370541134,0.0023467925339431283,1,0.0023467925339431283
ATCAY,0.1884414473430675,0.3941487355103035,0.5161382103444674,1,0.5161382103444674
CREB3L3,0.23895237648020295,0.3971926125481579,0.6558586338462129,1,0.6558586338462129
ANKRD24,0.029783251061332394,0.030895349042569343,0.06451178375360136,1,0.06451178375360136
EBI3,-0.00738772184327479,0.00856831650027767,0.025939364246709527,1,0.025939364246709527
LRG1,0.005707450292150822,0.22153195630799094,0.39829320566743226,1,0.39829320566743226
FUT3,-0.004361581135180463,-0.0017101777946249687,0.0020508059946072418,1,0.0020508059946072418
MLLT1,-0.25182267225089794,0.06097648869445492,0.2145695291653432,1,0.2145695291653432
PSPN,-0.016971734928755176,0.01414795284303083,0.015387586934467404,1,0.015387586934467404
