gene,yao1,yao2,yao5,R,maxI
PBX4,0.032825018289330696,0.06075413867074845,0.14289485819287293,1,0.14289485819287293
LPAR2,0.10838563520285714,0.2223892433317078,0.2264171760427842,1,0.2264171760427842
GMIP,0.10748917585439409,0.10904485628667529,0.14991880493896467,1,0.14991880493896467
ZNF536,0.15016116915155378,0.30989896455288085,0.3200273755228332,1,0.3200273755228332
SLC7A9,8.058134113964826e-4,0.021261509557253328,0.11126135895854998,1,0.11126135895854998
RHPN2,0.2409838278611017,0.27771321937578897,0.3936007884156543,1,0.3936007884156543
SLC7A10,0.025381549021029667,0.06386198757976128,0.06938089492848623,1,0.06938089492848623
CEBPA,0.1487091094882814,0.25115034698853506,0.43792067565738496,1,0.43792067565738496
CHST8,0.07200180887460453,0.28561833853491697,0.43557988360390454,1,0.43557988360390454
SCGB2B2,-0.009605473569399997,-0.0019337989709618893,-0.0018574226519415453,1,-0.0018574226519415453
HPN,0.29971363108509363,0.3883934715614935,0.6670844237827466,1,0.6670844237827466
FXYD3,0.003520606181167921,0.052343766896389615,0.10093409790474914,1,0.10093409790474914
FAM187B,-0.007926928269732859,-0.003235645308055588,-5.052861268409193e-4,1,-5.052861268409193e-4
LSR,0.22585666269075338,0.2373216402972619,0.39526668634183865,1,0.39526668634183865
PRODH2,0.19147889272851204,0.45293609134940005,0.6861180736969175,1,0.6861180736969175
KIRREL2,0.17673640361691897,0.3661267484908014,0.4304169223266248,1,0.4304169223266248
TYROBP,0.01921069501091278,0.06332801525138194,0.07437083314974408,1,0.07437083314974408
LRFN3,0.037958921272144897,0.07119672840240585,0.11218960682784103,1,0.11218960682784103
ZNF540,0.030542492528578807,0.07119842006580014,0.0861218632283996,1,0.0861218632283996
DPF1,0.12255790673013031,0.14726718531435673,0.1990681062246328,1,0.1990681062246328
RYR1,0.016159964856446843,0.36812649124759017,0.4553032788105839,1,0.4553032788105839
LGALS4,-0.011048080183108284,0.0021237006290401174,0.003357973379265856,1,0.003357973379265856
RINL,0.005646791118719674,0.018348902586851762,0.022985640486228063,1,0.022985640486228063
NFKBIB,-0.009963913272743166,0.010022660443887943,0.014840502664579317,1,0.014840502664579317
CCER2,0.010182280452752915,0.16780784694185352,0.16983723484426808,1,0.16983723484426808
ZNF546,-1.969634081552473e-4,0.013249127396112278,0.013940927090764077,1,0.013940927090764077
MAP3K10,0.06485563783788424,0.11845085253522676,0.13783351981868391,1,0.13783351981868391
TTC9B,0.04859268922814903,0.2331010784392013,0.39605985984552605,1,0.39605985984552605
SPTBN4,0.045155460269434976,0.06710420181308077,0.22316909285621755,1,0.22316909285621755
NUMBL,0.13587646653702745,0.16675543411692384,0.21384410688741742,1,0.21384410688741742
MIA,0.03951437611532391,0.183724317244163,0.37661203738291227,1,0.37661203738291227
RAB4B,0.04634945236476265,0.09636898066731475,0.1825476727288776,1,0.1825476727288776
CD79A,-0.010988196453481779,0.004077648076375447,0.008052370918962517,1,0.008052370918962517
ATP1A3,0.36277305765394385,0.442101894967263,0.5189439684113625,1,0.5189439684113625
CEACAM1,0.021304305919832577,0.1087820314423605,0.1327015002199601,1,0.1327015002199601
ETHE1,0.05575204208765134,0.08029203785043032,0.09719741831302191,1,0.09719741831302191
ZNF575,-0.014003074494902392,0.010403362581933636,0.022022652780862004,1,0.022022652780862004
LYPD5,-0.016608225261613728,0.0015250008265416614,0.007406283479155239,1,0.007406283479155239
ZNF404,-0.01027225398514891,-7.496233842540537e-4,0.007177792420115372,1,0.007177792420115372
ZNF45,-0.010477447673546548,-0.0016279616980552562,0.0028192694689507056,1,0.0028192694689507056
ZNF284,0.009597062673820055,0.010678060974713735,0.01528809672684648,1,0.01528809672684648
CBLC,0.1226604034879003,0.14411882810694737,0.2496621960973897,1,0.2496621960973897
APOC1,0.13368361098963297,0.23269759060811068,0.6631209278261392,1,0.6631209278261392
APOC2,0.07851337641239463,0.35941666153062324,0.7209864102812524,1,0.7209864102812524
NKPD1,-0.005397071916317514,-0.0012098337792789174,0.005260510862141283,1,0.005260510862141283
SIX5,0.12808984582445784,0.12819103420243858,0.1549494674584459,1,0.1549494674584459
FOXA3,0.08589912471511243,0.3823541312903139,0.5160229575527084,1,0.5160229575527084
NANOS2,-0.006984323843079934,-1.0880666494321738e-4,0.005333187529225142,1,0.005333187529225142
NOVA2,0.467428572481654,0.5152947664991058,0.5221200948431274,1,0.5221200948431274
IGFL4,-0.006783835855452924,-0.0029139830098831995,0.06335595991915362,1,0.06335595991915362
HIF3A,0.2557612563186893,0.350887257031327,0.3514154366091402,1,0.3514154366091402
PTGIR,0.04497507576130301,0.05090088724534305,0.0902363491998364,1,0.0902363491998364
C5AR2,-0.007663284776962387,-0.003406863884588081,0.02083470237813199,1,0.02083470237813199
MEIS3,0.3097704455959788,0.3538922226067373,0.3747611053926145,1,0.3747611053926145
SULT2A1,0.04454097509113283,0.3010789217340917,0.673337328785588,1,0.673337328785588
LMTK3,0.13068313581318128,0.1440407587668269,0.27442820010531827,1,0.27442820010531827
FAM83E,-0.015975286484122896,-0.002977678146032859,0.01008644649034412,1,0.01008644649034412
FTL,0.11994596817971857,0.33231249744069224,0.5267369524019755,1,0.5267369524019755
DKKL1,-0.01627180298346972,0.021454122609441205,0.024638999057741973,1,0.024638999057741973
CCDC155,-0.015291425107414606,0.023124240313307808,0.03949269222974875,1,0.03949269222974875
IL4I1,-0.006728549307635851,0.0015250772058105417,0.007341551613245652,1,0.007341551613245652
ATF5,0.045207464234905584,0.17753861796058837,0.3360097663330621,1,0.3360097663330621
MYH14,0.19878506908718843,0.2123226155164559,0.2655868940628962,1,0.2655868940628962
ASPDH,0.005686477870157965,0.09913225599069153,0.39415379603878564,1,0.39415379603878564
SYT3,0.06246194164172305,0.08791204182156291,0.22338193256150105,1,0.22338193256150105
KLK2,-0.008987093339079677,0.0015935766129324361,0.004502763175061876,1,0.004502763175061876
KLK5,-0.003713189154170043,0.15066598083910737,0.20403330127011743,1,0.20403330127011743
CD33,-0.0015580828686181341,0.007982795808100724,0.07870060256182013,1,0.07870060256182013
ETFB,0.24467050533937362,0.32058211629904915,0.4169848315195177,1,0.4169848315195177
SIGLEC10,3.678278003054642e-4,9.56660588473016e-4,0.07704532725867033,1,0.07704532725867033
ZNF610,0.08545569129027213,0.09800626627590897,0.1205106192578806,1,0.1205106192578806
OSCAR,-0.010814146591719658,-0.002466179928773574,0.004832687297372557,1,0.004832687297372557
LENG1,7.755970651965344e-4,0.007763521273511478,0.008459837439234914,1,0.008459837439234914
LILRB5,0.016203674134147188,0.019512787745627137,0.14006211795013074,1,0.14006211795013074
LILRB2,-0.006243154639801118,0.03001659933643335,0.08771941674491801,1,0.08771941674491801
LILRA5,-0.006444103969012559,-0.0021346726942660923,0.026264871721726195,1,0.026264871721726195
LAIR1,0.05506113302969324,0.05928332924677903,0.10667907831712672,1,0.10667907831712672
CDC42EP5,0.14702226855551878,0.16494153013088161,0.2096412657271772,1,0.2096412657271772
LILRB1,0.0075586016987118886,0.03249580367277184,0.06209265457467455,1,0.06209265457467455
EPS8L1,0.08622332349411473,0.2169081551854717,0.2331842790501228,1,0.2331842790501228
TNNT1,0.46869710281704036,0.4936340843222338,0.5865229022322044,1,0.5865229022322044
SYT5,0.07378941163892323,0.1341065145994772,0.44717356945544623,1,0.44717356945544623
BRSK1,0.2274894951836477,0.22917607538330756,0.2837828998604692,1,0.2837828998604692
SHISA7,0.09380428619776365,0.09620794176086508,0.18550755638923752,1,0.18550755638923752
