gene,E95,E115,E135,R,maxI
Trappc12,0.02529260985012884,0.032006218062100626,0.03591050597932375,1,0.03591050597932375
Eipr1,0.03607863439074693,0.0715565762467068,0.09455275125261099,1,0.09455275125261099
Myt1l,0.03739279726185072,0.3423121792139847,0.6254435331128103,1,0.6254435331128103
Pxdn,0.18145367008265098,0.28177599455931174,0.3391100848161957,1,0.3391100848161957
Tmem18,-0.029609954784152136,0.009321273605839831,0.028042043345149485,1,0.028042043345149485
Acp1,0.03922232459712182,0.04120195549800701,0.07563237905156746,1,0.07563237905156746
Sh3yl1,0.008733212728753152,0.06811606429472265,0.1363136070507657,1,0.1363136070507657
Fam110c,-0.004221067210817399,0.018121747851796058,0.051676909873280025,1,0.051676909873280025
Lamb1,0.1693432963827275,0.30232208776491354,0.32891096311383167,1,0.32891096311383167
Prkar2b,0.07819056222192805,0.21737711714462973,0.3774160413815577,1,0.3774160413815577
Ccdc71l,-0.006229089952639412,0.042908466763660974,0.11799249654468784,1,0.11799249654468784
Twist1,0.31462231917478245,0.35628521736327673,0.36555273935026156,1,0.36555273935026156
Ahr,0.030226299484336184,0.12178310403609323,0.20408482206772513,1,0.20408482206772513
Tspan13,0.17742959416450654,0.23335893260251134,0.3414206585701348,1,0.3414206585701348
Ankmy2,0.04937269373408665,0.07666858670361384,0.08528860664343672,1,0.08528860664343672
Sostdc1,0.14104600747340512,0.23061033573060086,0.3389361863300063,1,0.3389361863300063
Dgkb,0.0015721479478251568,0.09352607944298487,0.09883350466152459,1,0.09883350466152459
Dock4,0.08345250037770184,0.15895087402124802,0.17855070562763428,1,0.17855070562763428
Immp2l,0.04001544134988824,0.07021788092189553,0.08014686183617988,1,0.08014686183617988
Lrrn3,0.15350858243061288,0.30236261796655467,0.3061993844437645,1,0.3061993844437645
Pnpla8,0.06837406062279913,0.07842714663234966,0.10904678068959237,1,0.10904678068959237
Nova1,0.06721301518432488,0.3005502198152012,0.3833502842807546,1,0.3833502842807546
Foxg1,0.2784812220563619,0.49697754385558746,0.709277144875472,1,0.709277144875472
Prkd1,0.04524111866057404,0.15026261990639436,0.16453000073829416,1,0.16453000073829416
G2e3,0.07130373711351742,0.09023570998732702,0.09243137442968855,1,0.09243137442968855
Ap4s1,-0.019554152362896416,0.02612758855896796,0.026809428732639192,1,0.026809428732639192
Akap6,0.12045747674994775,0.5253063751055307,0.5340367690250424,1,0.5340367690250424
Snx6,0.08396688268686102,0.08451474063017649,0.09314256542938809,1,0.09314256542938809
Cfl2,0.0937402272183351,0.15201310670786417,0.15774998471795862,1,0.15774998471795862
Gm20403,-0.005221762569967162,-1.7691918111343243e-4,0.0013035989271881331,1,0.0013035989271881331
Nfkbia,0.003421245925024082,0.03642306450016092,0.04484043916499767,1,0.04484043916499767
Slc25a21,0.027957901556692234,0.0968840471425982,0.1411034905385596,1,0.1411034905385596
Prps1l3,0.046052849502503844,0.18600888740184815,0.19143299796565327,1,0.19143299796565327
Foxa1,0.2038660711724212,0.2847516254653621,0.3455352415839412,1,0.3455352415839412
Sec23a,0.060382177836531346,0.0972635758522188,0.11324626425219976,1,0.11324626425219976
Lrfn5,-0.005162456264637534,0.16694645004233805,0.3045588495714002,1,0.3045588495714002
Togaram1,0.008036615837152376,0.04741933468676351,0.07676957475456615,1,0.07676957475456615
Mis18bp1,0.04806886131101874,0.14206081789884406,0.2070889365983702,1,0.2070889365983702
Mdga2,0.029652736993103848,0.1737635296193692,0.18792793381341746,1,0.18792793381341746
Pole2,0.05324782501264068,0.10363405104869693,0.14384301298684396,1,0.14384301298684396
Klhdc2,0.006895836513406644,0.07637285535098691,0.10557858719286618,1,0.10557858719286618
Vcpkmt,9.692090015769974e-4,0.012761036980371109,0.020845603692669308,1,0.020845603692669308
Sos2,-0.012527884557135955,0.035187035301823794,0.04371987779359876,1,0.04371987779359876
Atl1,0.0037880816678044302,0.29011549099031764,0.3339034204873886,1,0.3339034204873886
Nin,0.006348368750620707,0.022479834571365907,0.05389428188892003,1,0.05389428188892003
Pygl,0.19170183852061232,0.23533551314169898,0.35813264638096576,1,0.35813264638096576
Trim9,0.11421480639929261,0.21940165662569425,0.2904686538653129,1,0.2904686538653129
Actr10,-0.005455299931978451,0.09881208067487682,0.17248935213285035,1,0.17248935213285035
Psma3,0.09104926403947852,0.09519157234413442,0.10252956521875156,1,0.10252956521875156
Arid4a,0.01393194623333924,0.08833749027790332,0.11668456671583011,1,0.11668456671583011
2700049A03Rik,-0.00783523306114567,0.01798540947598248,0.01856507849830829,1,0.01856507849830829
Jkamp,-0.005411051984913505,0.07558627591138785,0.10480714521960856,1,0.10480714521960856
Rtn1,0.1970750375909377,0.5491240853357694,0.671628840190959,1,0.671628840190959
Lrrc9,0.006928709691228735,0.04542480236027764,0.08584939111023669,1,0.08584939111023669
Pcnx4,0.0012875375281680146,0.04606427489317685,0.049204466951703045,1,0.049204466951703045
Slc38a6,5.787445641201646e-4,0.08215529743078588,0.11293001357144011,1,0.11293001357144011
Hif1a,0.04881629455671572,0.08346493897901608,0.09902150237788145,1,0.09902150237788145
Snapc1,-0.010900238552834634,0.0010655446583900806,0.006948275109558134,1,0.006948275109558134
Syt16,0.04691851939368013,0.10455024642292163,0.2755489731016177,1,0.2755489731016177
Kcnh5,0.0732931418769003,0.1091246209092665,0.23495507213953426,1,0.23495507213953426
Rhoj,0.11863450696689365,0.22822233273214104,0.24847209759758357,1,0.24847209759758357
Ppp2r5e,0.04075838395866834,0.0776813650160642,0.1301018855643905,1,0.1301018855643905
Syne2,0.1268248136115356,0.1447703022912456,0.2326251603037178,1,0.2326251603037178
Tex21,0.005556661562995741,0.009685827020920197,0.017459366495528282,1,0.017459366495528282
Mthfd1,0.08726143086154635,0.1938345627954402,0.24917292238443495,1,0.24917292238443495
Churc1,-6.329139588463264e-5,0.07472495137971036,0.08484853581822648,1,0.08484853581822648
Fntb,0.017790623462020535,0.03722256964562995,0.04994295775261187,1,0.04994295775261187
Max,-0.01935253600146568,0.002380353924301299,0.0050751655194310585,1,0.0050751655194310585
Gphn,0.02926477327881195,0.042317897339120406,0.06579095607454474,1,0.06579095607454474
Atp6v1d,0.017505125429382134,0.08318612700038905,0.17586677058962186,1,0.17586677058962186
Plek2,0.018562152437075204,0.11176518648773737,0.5119628753186207,1,0.5119628753186207
Tmem229b,-0.010094449490845354,0.10187877123133482,0.18520283921167263,1,0.18520283921167263
Plekhh1,0.00753525839011902,0.026272261990974096,0.026910417941505786,1,0.026910417941505786
Vti1b,-0.011327240401143662,0.0395638013219133,0.10435397823376248,1,0.10435397823376248
Zfyve26,0.0016546312107373084,0.03128855261504994,0.0398985364991621,1,0.0398985364991621
Rad51b,0.02367698852702546,0.11799134903620216,0.18696083498195806,1,0.18696083498195806
Exd2,0.0015541008294014716,0.04525084250025106,0.10428422708954993,1,0.10428422708954993
Slc39a9,9.101975848303734e-4,0.03508684670017686,0.03547248631988153,1,0.03547248631988153
Plekhd1,0.03963245577463739,0.14302838142854452,0.15486263275564327,1,0.15486263275564327
Ccdc177,0.011664984680949727,0.04210049200519673,0.12764465576375728,1,0.12764465576375728
Susd6,-8.192166758337878e-4,0.051511955790391695,0.07077304296631323,1,0.07077304296631323
Srsf5,0.03572723826346204,0.05889177631241959,0.09637879698302447,1,0.09637879698302447
Slc8a3,0.03682502955289787,0.10962111366741145,0.1671466588927404,1,0.1671466588927404
Map3k9,0.020635996396256906,0.14635749380823607,0.30346053303711085,1,0.30346053303711085
Sipa1l1,0.0493289832662047,0.12021271251520468,0.15093280063851972,1,0.15093280063851972
Zfyve1,0.01949170205273747,0.07806013845416758,0.12121991660083445,1,0.12121991660083445
Psen1,-0.020368131154654738,0.01342421393628164,0.021402858829011467,1,0.021402858829011467
Acot4,0.030275206934295366,0.28721340321635486,0.3864952738047741,1,0.3864952738047741
Dnal1,0.03279439752107907,0.10491123849530873,0.11641859789660612,1,0.11641859789660612
Pnma1,-0.009372996519743371,0.0025364352876469883,0.018728860944833902,1,0.018728860944833902
Fam161b,0.01154492551280698,0.053582070408014125,0.08152269885486722,1,0.08152269885486722
Bbof1,0.02323495990115483,0.026938764237578273,0.03268774322262829,1,0.03268774322262829
Lin52,0.011847664426290781,0.031027103435263104,0.03121161094323805,1,0.03121161094323805
Ltbp2,0.0010173330510942517,0.08167601876839484,0.15543252821805914,1,0.15543252821805914
Arel1,7.384797460343821e-4,0.06387391840631415,0.09259679070979294,1,0.09259679070979294
Ylpm1,0.015553616064642851,0.12088521110757698,0.1430807517549834,1,0.1430807517549834
Mlh3,-0.003059409193661956,0.007301402312507805,0.019882575056468357,1,0.019882575056468357
Acyp1,-0.013353086159090121,0.01761131611254493,0.029271625932200805,1,0.029271625932200805
Nek9,0.023929856658339205,0.1651890353722692,0.21633707944924913,1,0.21633707944924913
Batf,-0.007556860493696326,2.5921308508908747e-4,0.02202019965399173,1,0.02202019965399173
Flvcr2,0.009155017060423995,0.022328343886286767,0.03772270215508453,1,0.03772270215508453
Tgfb3,0.09888125145547068,0.2857648198296163,0.31595149456480026,1,0.31595149456480026
Esrrb,0.05551555398202324,0.10392316325132707,0.28320504578925276,1,0.28320504578925276
Vash1,0.11610016887463658,0.3734923861095588,0.38223312431595835,1,0.38223312431595835
Angel1,-0.004504414707598282,0.006783677186114438,0.009991208621268705,1,0.009991208621268705
Cipc,-0.00765901253953143,0.03827004138897966,0.09230698310200977,1,0.09230698310200977
Ngb,-0.012158842653957152,-0.001958503409792493,0.005502249532180461,1,0.005502249532180461
Tmed8,-0.010299477685426222,0.005888827701582053,0.01709997568274043,1,0.01709997568274043
Samd15,-3.8169697007300456e-4,8.502273627794252e-4,0.0035559241325043654,1,0.0035559241325043654
Alkbh1,0.01808728083580361,0.03453418089696144,0.04309704798530913,1,0.04309704798530913
Nrxn3,0.049157893729398036,0.320074880014922,0.48900638234034177,1,0.48900638234034177
Tshr,-0.0035102742732680673,0.050681124803823446,0.07368362720120662,1,0.07368362720120662
Gtf2a1,0.07015421905173994,0.09705948622191246,0.0997633937974344,1,0.0997633937974344
Ston2,0.029499537723518834,0.08876987309722745,0.09320930249046237,1,0.09320930249046237
Kcnk10,0.08565099047361721,0.4285543018283504,0.47073614768127287,1,0.47073614768127287
Ttc8,0.06536367424641522,0.08941053904048514,0.10236122391749265,1,0.10236122391749265
Foxn3,0.00956238974299946,0.08536500995155359,0.10433160388356881,1,0.10433160388356881
Efcab11,0.028911197728026954,0.034949871346186746,0.036913555815448536,1,0.036913555815448536
Tdp1,0.034760679202711926,0.09108759396082246,0.09858829446724612,1,0.09858829446724612
Calm1,0.13505203916883055,0.16768919153324746,0.28593496931784884,1,0.28593496931784884
Ttc7b,0.005693890599452167,0.04712869222254076,0.07396796193348738,1,0.07396796193348738
Ppp4r3a,0.021899543013031205,0.04108736667993948,0.04728915205633144,1,0.04728915205633144
Trip11,0.0023763320720935326,0.0681848754125076,0.07219054848428326,1,0.07219054848428326
Cpsf2,0.06319783214827196,0.06506066438651478,0.06738470487990789,1,0.06738470487990789
Lgmn,0.0889588421934004,0.1534394141617155,0.16416409394267886,1,0.16416409394267886
Chga,0.12605117691796972,0.3067061606254126,0.39777867561391894,1,0.39777867561391894
Moap1,-0.007703700643018328,-0.003925125904939533,-0.0012649854181301043,1,-0.0012649854181301043
Btbd7,-0.0088903742438411,0.07171076195895187,0.08073522057037312,1,0.08073522057037312
Unc79,0.013324438219776804,0.2982384641006038,0.3355375428940442,1,0.3355375428940442
Ddx24,0.06826911693971259,0.06887396856228065,0.07257636386631941,1,0.07257636386631941
Serpina10,0.11568376503508702,0.39275224163066813,0.5242281131378466,1,0.5242281131378466
Serpina6,0.11626204250454832,0.4625409101316244,0.6142199545713184,1,0.6142199545713184
Serpina1b,0.276796768185132,0.4271817382753452,0.5718613932111486,1,0.5718613932111486
Serpina1d,0.15140493680163383,0.41071184194599564,0.6120947926507491,1,0.6120947926507491
Serpina1a,0.20395623860813672,0.25378786971390704,0.3840795314240343,1,0.3840795314240343
Serpina1c,0.146919147786956,0.2385801455912392,0.4752515732801075,1,0.4752515732801075
Serpina1e,0.2658333938971076,0.39189134854538876,0.5817230516118004,1,0.5817230516118004
Serpina3g,-0.008376813467877301,0.06085428000773196,0.10318003433019352,1,0.10318003433019352
Glrx5,0.12445386737102353,0.2189645577489876,0.4568808333880556,1,0.4568808333880556
Tunar,-2.5238352059696453e-4,0.10744669274031962,0.3647112747685136,1,0.3647112747685136
D430019H16Rik,0.07841646498476415,0.2318075857844278,0.36244977584735816,1,0.36244977584735816
Papola,0.08798571624060576,0.14779087539414978,0.1827778432888347,1,0.1827778432888347
Vrk1,0.028702720167311003,0.15364107579806874,0.23431270516928074,1,0.23431270516928074
Bcl11b,-0.003908664820243365,0.05996795960185364,0.1872316288497148,1,0.1872316288497148
Ccdc85c,0.07142003216221333,0.08132343508136604,0.13983003292887658,1,0.13983003292887658
Evl,0.11167317744328148,0.20993689203440452,0.485329650143402,1,0.485329650143402
Slc25a29,-0.012289444393943465,0.01612110395823803,0.021374497974043494,1,0.021374497974043494
Ppp2r5c,-0.00772903818717894,0.06386748100838259,0.08727027236713197,1,0.08727027236713197
Dync1h1,0.011669841230408099,0.09754145544665238,0.18238109656376375,1,0.18238109656376375
Zfp839,0.004242959595554026,0.038575799137988503,0.050751272344106264,1,0.050751272344106264
Tecpr2,-0.02102092134257382,0.015099237180814214,0.025405910596784053,1,0.025405910596784053
4930595D18Rik,0.01650673673340103,0.020025087388597245,0.04658238993915709,1,0.04658238993915709
Lbhd2,-0.009759663175233045,0.04528899573655744,0.06540321302494148,1,0.06540321302494148
Gm266,0.13556429869261424,0.18406014290853195,0.24867053091502325,1,0.24867053091502325
Klc1,0.01616419753288476,0.22073538778912644,0.23726940652209905,1,0.23726940652209905
Xrcc3,0.00802438081652882,0.03175986011861884,0.03377596975196314,1,0.03377596975196314
Zfyve21,0.08798566131059224,0.15011167153207852,0.18016735001683476,1,0.18016735001683476
Aspg,0.022686762604564977,0.02340735238556888,0.041027881267705825,1,0.041027881267705825
Kif26a,0.02036741212966673,0.06445297975875351,0.08411164938887171,1,0.08411164938887171
Tmem179,0.03749461470793622,0.2133016930729297,0.32805431944421887,1,0.32805431944421887
Siva1,0.06476465844690735,0.18315617354122588,0.26080392059713353,1,0.26080392059713353
Akt1,0.016316014262740864,0.08468640028009623,0.2973651387745946,1,0.2973651387745946
Pld4,-0.006009274867579157,0.03778836252304992,0.044421210214352844,1,0.044421210214352844
Ahnak2,-1.2586230626562784e-4,0.016144804484731393,0.024919353954950232,1,0.024919353954950232
Clba1,0.02896783622201122,0.042757442501112575,0.06314996827390959,1,0.06314996827390959
Cdca4,0.057236456005441444,0.10172209069651163,0.16343972016727726,1,0.16343972016727726
Jag2,0.11303908468691753,0.1289299510505031,0.1292962566630288,1,0.1292962566630288
Nudt14,0.010195706765344287,0.03837588586794765,0.039417734740882525,1,0.039417734740882525
Brf1,0.010830093368284397,0.033829445528602016,0.04011491736157168,1,0.04011491736157168
Btbd6,-0.003722698423952291,0.01811525474990565,0.07637276180556103,1,0.07637276180556103
Pacs2,0.008692697202104162,0.0970473511876975,0.154494696098529,1,0.154494696098529
Tedc1,-0.0024834743346774514,0.013543642440559724,0.021672205938945647,1,0.021672205938945647
Esyt2,-0.009697121321097025,0.03801375406197173,0.07219644815541688,1,0.07219644815541688
Ptprn2,0.22810737556131597,0.3772640135359787,0.5011907146318113,1,0.5011907146318113
Rapgef5,0.0671925514302301,0.2213016874154681,0.2462413136117297,1,0.2462413136117297
Cdca7l,0.09672732169292952,0.1684689169478098,0.18020142088107327,1,0.18020142088107327
Sp4,0.013120437117088015,0.059595920009342954,0.1855002647434175,1,0.1855002647434175
Tmem196,-0.0072856563352742595,0.021590223516893072,0.023650300426055242,1,0.023650300426055242
Asb13,0.05185926837351201,0.10062677759288792,0.12601740770729936,1,0.12601740770729936
Calml3,-0.009240267081993084,0.02339407171769639,0.1132350141663244,1,0.1132350141663244
Akr1c13,0.1723113469423182,0.32267754668354875,0.3767582990431248,1,0.3767582990431248
Adarb2,0.03598964882757778,0.2056461923852698,0.34525051600494777,1,0.34525051600494777
Wdr37,0.03615262937898824,0.09306686966440003,0.10885075159214021,1,0.10885075159214021
Dip2c,-3.496957527963385e-4,0.025877249204000547,0.04172216486927588,1,0.04172216486927588
Gpr137b,0.05082519500274889,0.09409081812735776,0.14272360713935542,1,0.14272360713935542
Nid1,0.08221298254878848,0.13103420967629342,0.161488824180949,1,0.161488824180949
Gng4,0.018308960961931298,0.10127469567622918,0.21941345266137266,1,0.21941345266137266
Tbce,0.004525853619787657,0.033804573868967645,0.08024451205811231,1,0.08024451205811231
Arid4b,0.02863420283561109,0.04902976141928644,0.11027803923118076,1,0.11027803923118076
Hecw1,-0.013579142670953536,0.3723251348164733,0.5137487360263676,1,0.5137487360263676
Psma2,0.032636392512873307,0.07030769106381503,0.08787586388205525,1,0.08787586388205525
AW209491,0.019684438835405143,0.046822855832046435,0.04757506707705516,1,0.04757506707705516
Mplkip,0.03093221438052334,0.08930738003939143,0.0954676634546924,1,0.0954676634546924
Cdk13,-0.011975817300851746,0.031020315856109645,0.03617682408123002,1,0.03617682408123002
Rala,-0.003238010200495982,0.06159486966160601,0.1055664094768476,1,0.1055664094768476
Pou6f2,0.04211206825856831,0.07028377028506042,0.18936173915466545,1,0.18936173915466545
Vps41,0.02436354048836025,0.04212595949689324,0.0726525955057248,1,0.0726525955057248
Amph,0.17262091052386108,0.24921229395892655,0.36082117558308147,1,0.36082117558308147
Stard3nl,0.006836787436586851,0.03011671853373274,0.04492305266299823,1,0.04492305266299823
Elmo1,0.031167379971447605,0.03550874967733743,0.12974482976599067,1,0.12974482976599067
Pgbd1,0.021248430703884876,0.024105133301792536,0.03585951037001599,1,0.03585951037001599
Zkscan4,-0.004349874338058129,0.030549927286503995,0.04625774434908442,1,0.04625774434908442
Prss16,-0.009183899807118643,-0.0020600858690122984,0.005502045366652776,1,0.005502045366652776
Hist1h4i,0.013301317314038188,0.05172861873942156,0.07777372851148315,1,0.07777372851148315
Hist1h3f,-0.006259461398135928,0.0025073013363810072,0.009291071847480311,1,0.009291071847480311
Hist1h4f,0.10360797594993293,0.11287360504444553,0.19936267386384965,1,0.19936267386384965
Hist1h1d,0.2915351076560423,0.30450056492673294,0.4000540450766299,1,0.4000540450766299
Hist1h3d,0.4050300682488673,0.4823454505626501,0.5969075492664346,1,0.5969075492664346
Hist1h1e,0.26719972987358304,0.3571618238534761,0.5567130028816957,1,0.5567130028816957
Hist1h1c,0.35541159187032434,0.45590557991278163,0.6813942541113943,1,0.6813942541113943
Hist1h3c,0.31507704773678014,0.4401619518352887,0.6397896243654578,1,0.6397896243654578
Hist1h2bb,0.17881969061057368,0.4682864466723592,0.6250764970509405,1,0.6250764970509405
Hist1h2ab,0.05230485154322841,0.2729200135386343,0.36316861613356005,1,0.36316861613356005
Hist1h3b,0.39764454186912623,0.4816769541805455,0.6438030715570192,1,0.6438030715570192
Hist1h3a,0.06966216933571476,0.14047027737769074,0.16256311217612401,1,0.16256311217612401
Hist1h1a,0.2004324557790873,0.39554227084080695,0.5671857928411249,1,0.5671857928411249
Carmil1,0.059771381593937155,0.08632970647994309,0.12162464959731949,1,0.12162464959731949
Ripor2,0.10040455859956579,0.1159842771840242,0.14321828235044698,1,0.14321828235044698
Tdp2,-0.010166136899042496,0.030692586901186328,0.04155059576354748,1,0.04155059576354748
Gpld1,-0.020313223170740483,0.04523482888870957,0.11226456105986159,1,0.11226456105986159
Mrs2,0.014067868613210384,0.038833852909252634,0.04043295703863655,1,0.04043295703863655
Sox4,0.061620678783852675,0.13106670734631531,0.23676751367831897,1,0.23676751367831897
Dusp22,0.04276557070606342,0.06599600761063437,0.10279930483704178,1,0.10279930483704178
Exoc2,0.01761997304199996,0.036061819121997116,0.04110584373601545,1,0.04110584373601545
Foxc1,0.11618203094899979,0.17007552859405792,0.21975936069415786,1,0.21975936069415786
Serpinb6a,-0.006929803762606829,0.029525564613008357,0.03420574974388665,1,0.03420574974388665
Nqo2,0.06855443129491756,0.10063808013869807,0.12635045543765575,1,0.12635045543765575
Tubb2a,0.33183989880582787,0.42752417129587234,0.48803700769405256,1,0.48803700769405256
Tubb2b,0.3438468083676778,0.5598132859899069,0.6642782239365994,1,0.6642782239365994
Slc22a23,0.1638864168284881,0.18632265771234463,0.2892970673417771,1,0.2892970673417771
Pxdc1,0.05428283209094228,0.1897508147563421,0.19469730488949608,1,0.19469730488949608
Prpf4b,0.03631039479946219,0.10592519895643236,0.11758879196904884,1,0.11758879196904884
Eci3,-0.009022009385248074,0.006104260194858247,0.010339425249567965,1,0.010339425249567965
Cdyl,0.0022645569640102623,0.09308638756927318,0.14670473316943256,1,0.14670473316943256
Lyrm4,0.04376059661730892,0.07094192860979671,0.1022209066440697,1,0.1022209066440697
Nrn1,0.05765000692838434,0.3698671638241156,0.4318680180106685,1,0.4318680180106685
F13a1,0.004449609087842034,0.08945664768485041,0.12774868919901686,1,0.12774868919901686
Rreb1,0.08722408554020539,0.14343514657817596,0.16631007283562066,1,0.16631007283562066
Cage1,-0.012158156691365194,4.714025117576534e-4,0.00804066253546084,1,0.00804066253546084
Bmp6,0.1255573984267099,0.1547364559924995,0.2230994886463181,1,0.2230994886463181
Txndc5,0.07104783467719163,0.21512554849034113,0.34153326020161123,1,0.34153326020161123
Slc35b3,-0.019842255528358617,0.015184622856947702,0.02158333170701159,1,0.02158333170701159
Elovl2,0.06052275640792666,0.06586171817320377,0.14000708723705996,1,0.14000708723705996
Hivep1,0.036885122548366726,0.07641745795240733,0.1261916240843265,1,0.1261916240843265
Phactr1,0.04519979790750397,0.08339173668223518,0.12953394042232855,1,0.12953394042232855
Sirt5,0.01251152185326238,0.015019481654986438,0.02854451627050012,1,0.02854451627050012
Nol7,0.10277313499636001,0.1583197287611307,0.21983593585909195,1,0.21983593585909195
Ranbp9,0.021818020723355907,0.05967362635480154,0.07150415973135321,1,0.07150415973135321
Mcur1,0.013040980919298974,0.029388085104540197,0.06379720132086336,1,0.06379720132086336
Gmpr,0.23050535214102885,0.24512226689620764,0.4301470049441757,1,0.4301470049441757
Kdm1b,0.04509063733968361,0.04579863806738741,0.09812445819878493,1,0.09812445819878493
Rnf144b,-0.0027809099882659437,6.555650531074274e-4,0.007807652977460538,1,0.007807652977460538
Id4,0.24355319421546878,0.46444248440363556,0.4709196944890188,1,0.4709196944890188
Phf2,0.06660678823614213,0.07247993456364582,0.11745163714062462,1,0.11745163714062462
Fam120a,0.043938443389385407,0.08067424716583384,0.10274811862355528,1,0.10274811862355528
Wnk2,0.09754084334482514,0.33978730974284477,0.46136597965014076,1,0.46136597965014076
Fgd3,0.04484357187040221,0.17756245915653993,0.2741769351995909,1,0.2741769351995909
Bicd2,0.019446810246203403,0.07322916764196524,0.0956625468827543,1,0.0956625468827543
Ippk,0.01022647595957992,0.017237139018760828,0.028753072914378893,1,0.028753072914378893
Iars,0.0971962702941239,0.12733328209046602,0.1578929000510308,1,0.1578929000510308
Gm47429,-3.899510890990421e-4,0.005449287966151565,0.005971032574853394,1,0.005971032574853394
Spin1,0.06966219902285907,0.09695790656464504,0.1292544713602874,1,0.1292544713602874
Sema4d,0.03802834282845378,0.12466646159922698,0.13672481707258463,1,0.13672481707258463
Diras2,0.03647174672810461,0.16740960612344177,0.18691885091938804,1,0.18691885091938804
Nfil3,0.058207345005226875,0.0839618019671034,0.0873429594739861,1,0.0873429594739861
Sfxn1,0.14754747097067583,0.18210479182354133,0.20181761994741534,1,0.20181761994741534
Cplx2,9.9040839037402e-4,0.18743496984892755,0.18898590510573016,1,0.18898590510573016
4833439L19Rik,-0.012553713966707394,0.04148357351051304,0.044821508214861916,1,0.044821508214861916
Arl10,0.011642141136480077,0.05181612520323475,0.08477098797692212,1,0.08477098797692212
Cltb,0.02120764079903392,0.07118664317856614,0.1073762492241278,1,0.1073762492241278
Gprin1,0.030336738520278465,0.3211455686137479,0.46872864133117254,1,0.46872864133117254
Unc5a,0.17619210078537378,0.2159966729404218,0.31154407723215677,1,0.31154407723215677
Fgfr4,0.11695889336715178,0.16602726065431506,0.16955052092574613,1,0.16955052092574613
Mxd3,0.015124291285522963,0.07255709234108124,0.1519164727955626,1,0.1519164727955626
Lman2,0.050370527622020156,0.14183308048182244,0.24742992955425794,1,0.24742992955425794
Prr7,0.06587314709169174,0.13349466424481146,0.22330830710908234,1,0.22330830710908234
Dbn1,0.21822347000692802,0.24503970348347653,0.4559247423130943,1,0.4559247423130943
Dok3,-0.0016739435578300222,0.02849035791039165,0.0414241078243314,1,0.0414241078243314
Fam193b,0.028881618365062887,0.07415102737229086,0.11607196141617901,1,0.11607196141617901
Tmed9,0.02411900433700516,0.164583482806948,0.2768621597537337,1,0.2768621597537337
B4galt7,4.242075155884813e-4,0.029241930048754347,0.049887643860304594,1,0.049887643860304594
Caml,0.028170758741294197,0.0505381651319222,0.07645618706020935,1,0.07645618706020935
Pcbd2,0.0067850126580804955,0.13299822824467372,0.22705054331471472,1,0.22705054331471472
Cxcl14,0.06773023058987644,0.43199191773788875,0.4813401994382967,1,0.4813401994382967
Fbxl21,-0.004664634871428275,-0.0027750097147508264,7.958805059525937e-5,1,7.958805059525937e-5
Lect2,0.1420367734282495,0.2940692348635246,0.3118386979240781,1,0.3118386979240781
Tgfbi,0.12384944664463897,0.29379461793367856,0.302291110433875,1,0.302291110433875
Smad5,0.0879764509419286,0.16031982168815356,0.19854781962077575,1,0.19854781962077575
Klhl3,0.026199538607549613,0.05001101424455024,0.06959428151921535,1,0.06959428151921535
Idnk,0.01772663955914428,0.06343609949399683,0.07565342128314567,1,0.07565342128314567
2210016F16Rik,-0.004972802837714673,0.04095508920399691,0.06179373772875472,1,0.06179373772875472
Rmi1,-0.011596874115313599,0.05634035924265729,0.06983646505198368,1,0.06983646505198368
Ntrk2,0.26671183369034357,0.28048198452455575,0.3209219951189457,1,0.3209219951189457
Agtpbp1,0.058251613038768454,0.09765870597741388,0.12348351630913773,1,0.12348351630913773
Naa35,-0.0024688348608151484,0.017223725366830644,0.04588686722285284,1,0.04588686722285284
Isca1,-0.012527857301264444,-0.0020136425871976143,0.00072006643439513835,1,0.00072006643439513835
Gm49359,0.023121692431688757,0.057846021764626936,0.07094188788052017,1,0.07094188788052017
Aopep,0.022609790639123536,0.026218877737915022,0.07963940682102029,1,0.07963940682102029
Fancc,-3.90249207338564e-5,0.04503957893228786,0.050738769881003364,1,0.050738769881003364
Zfp367,0.029849211188048053,0.08854151209015787,0.1313497190302891,1,0.1313497190302891
Zfp369,5.807232466672017e-4,0.006699618486912751,0.02744426135539008,1,0.02744426135539008
Zfp712,-0.012013210136937692,-4.0424131092351784e-4,0.001321754895345151,1,0.001321754895345151
Zfp759,-0.02041715602968404,0.009931269412702545,0.011933252447742395,1,0.011933252447742395
Zfp457,-0.010123051878377642,-0.001299273936799346,-3.523538939385642e-4,1,-3.523538939385642e-4
Zfp874b,-0.01573292833894379,-2.1411155886317488e-4,0.0038713110697082592,1,0.0038713110697082592
Zfp729a,-0.004735814023468456,-0.002253359296861817,-7.811965329066727e-4,1,-7.811965329066727e-4
Gm10037,-0.011600087925483615,0.018495631603468225,0.018913084625510983,1,0.018913084625510983
1700001L19Rik,0.0029146204912021264,0.005851817277761103,0.020129931242931984,1,0.020129931242931984
Tent4a,0.007948344305600144,0.05023903081201015,0.05044656447806295,1,0.05044656447806295
Med10,0.026695531243880494,0.04247790976467939,0.0505979044870051,1,0.0505979044870051
Ice1,0.05457501397981238,0.0778087234444691,0.12435826665123176,1,0.12435826665123176
Lpcat1,0.01809078017794465,0.02874890295545555,0.03527529839031272,1,0.03527529839031272
